DOW,DOW_NBR_PRIMARY,FISHERIES_WATERBODY_ID,WATERSHED_MINOR_ID,DOW_SUB_BASIN_NBR_PRIMARY,LAKE_CLASS_ID_PRIMARY,LAKE_CLASS_ID_ALTERNATE,PLS_SECTION_ID_LAKE_CENTER,LAKE_NAME,ALT_LAKE_NAME,mean.gdd,area.hectares,LAKE_AREA_DOW_ACRES,LAKE_AREA_GIS_ACRES,LAKE_AREA_PLANIMETERED_ACRES,MAX_DEPTH_FEET,MEAN_DEPTH_FEET,PDIST_cum,SHORE_LENGTH_MILES,MAX_FETCH_MILES,littoral.zone,LITTORAL_AREA_ACRES,secchi.m,FETCH_ORIENTATION_DEGREES,LAKE_CENTER_LAT_DD5,LAKE_CENTER_LONG_DD5,LAKE_CENTER_UTM_EASTING,LAKE_CENTER_UTM_NORTHING
31001600,310016,1712,3168,0,31,NA,5402228,Pancake,NA,NA,NA,136,137.84,122,34,NA,NA,2.28,1,NA,28,NA,NA,47.12658,-93.1399,489410.5,5219247.8
31001700,310017,1581,3082,0,20,NA,5502201,Bengal,NA,NA,NA,51,48.8,48,54,NA,NA,1.23,1,NA,12,NA,NA,47.2728,-93.07037,494656,5235477.3
31001800,310018,8035,9005,0,NA,NA,5502203,Unnamed,NA,NA,NA,16,10.9,NA,NA,NA,NA,0.61,NA,NA,0,NA,NA,47.27534,-93.11682,491174.8,5235747.9
31001900,310019,8040,9005,0,NA,NA,5502203,Nameless,NA,NA,NA,39,29.89,NA,NA,NA,NA,0.9,NA,NA,0,NA,NA,47.27261,-93.12549,490483.7,5235457
31002000,310020,1591,9030,0,25,NA,5502208,Hart,NA,NA,NA,303,328.36,325,55,NA,NA,7.4,1,NA,75,NA,NA,47.25618,-93.15487,488749.1,5233642.3
31002100,310021,8101,3082,0,NA,NA,5502211,Unnamed,NA,NA,NA,10,8.07,NA,NA,NA,NA,0.47,NA,NA,0,NA,NA,47.25512,-93.089,493258.5,5233543.5
31002200,310022,1588,3082,0,28,NA,5502212,Little Island,NA,NA,NA,109,118.96,109,45,NA,NA,2.42,1,NA,44,NA,NA,47.26204,-93.07652,494257.6,5234397.3
31002300,310023,1602,3082,0,32,NA,5502213,Helen,Tank,NA,NA,157,157.79,164,33,15,NA,3.89,2,NA,85,NA,NA,47.25022,-93.07793,494153.9,5232856.6
31002400,310024,1610,3082,0,NA,NA,5502214,Dode,Big Fowler,NA,NA,83,87.97,84,25,NA,NA,1.76,1,NA,74,NA,NA,47.2433,-93.10414,492083.9,5232191.8
31002500,310025,1604,3082,0,NA,NA,5502215,Little Flower,Little Fowler,NA,NA,29,29.96,30,25,NA,NA,0.93,NA,NA,20,NA,NA,47.25095,-93.11,491671.9,5233066.9
31002600,310026,3694,9030,0,32,NA,5502217,Twin,NA,NA,NA,131,137.72,133,35,NA,NA,4.72,0.8,NA,73.3,NA,225,47.23981,-93.15945,487599,5231968.1
31002700,310027,8189,9030,0,NA,NA,5502219,Unnamed,NA,NA,NA,15,9.92,NA,NA,NA,NA,0.69,NA,NA,0,NA,NA,47.23243,-93.18864,485717.9,5231017.1
31002900,310029,8224,3080,0,NA,NA,5502225,Mary,Gansey,NA,NA,98,103,NA,NA,NA,NA,1.99,NA,NA,0,NA,NA,47.21708,-93.07766,494150.7,5229297.5
31003000,310030,8244,3080,0,NA,NA,5502226,Unnamed,NA,NA,NA,14,11.71,NA,NA,NA,NA,0.57,NA,NA,0,NA,NA,47.21474,-93.09541,492771.9,5229031
31003100,310031,1642,3080,0,NA,NA,5502234,Cropless,Acropolis,NA,NA,32,41.02,32,9,NA,NA,1.32,NA,NA,41.02,NA,NA,47.20622,-93.1212,490813.2,5228082.7
31003200,310032,17038,9029,0,NA,NA,5602204,O'Brien Reservoir,Blue,NA,NA,193,538.96,900,63,NA,NA,13.31,2.2,NA,NA,NA,360,47.35648,-93.1375,489637.7,5244306
31003300,310033,7805,9029,0,NA,NA,5602208,Pickerel,NA,NA,NA,57,1840.75,NA,NA,NA,NA,10.31,NA,NA,0,NA,NA,47.35278,-93.17006,487436.6,5244292
31003401,310034,16289,9029,1,NA,NA,5602221,Little O'Brien,NA,NA,NA,0,190.45,NA,NA,NA,NA,7.95,NA,NA,0,NA,NA,47.32281,-93.14942,488870.8,5241268.2
31003500,310035,7898,9029,0,NA,NA,5602221,Unnamed,NA,NA,NA,19,220.48,NA,NA,NA,NA,5.21,NA,NA,0,NA,NA,47.32392,-93.13735,489849.4,5241665.8
31003600,310036,7966,9005,0,NA,NA,5602227,Moose,NA,NA,NA,30,25.16,NA,NA,NA,NA,0.81,NA,NA,0,NA,NA,47.29804,-93.12505,490539.5,5238305.3
31003700,310037,8002,9005,0,NA,NA,5602235,Hay,NA,NA,NA,21,26.58,NA,NA,NA,NA,0.79,NA,NA,0,NA,NA,47.28647,-93.10025,492432.7,5236997.7
31003800,310038,7719,9134,0,NA,NA,5702222,Unnamed,NA,NA,NA,75,14.27,NA,NA,NA,NA,0.65,NA,NA,0,NA,NA,47.40553,-93.13179,490057.2,5250221.2
31003900,310039,7749,9050,0,NA,NA,5702230,Unnamed,NA,NA,NA,19,10.64,NA,NA,NA,NA,0.76,NA,NA,0,NA,NA,47.39513,-93.18088,486329.8,5249110.5
31004000,310040,1266,9009,0,21,NA,5802202,West,Section 2,NA,NA,71,76.16,72,25,NA,NA,1.94,1,NA,54,NA,NA,47.53611,-93.09302,492961,5264756.2
31004100,310041,7314,9010,0,NA,NA,5802211,Rock,West,NA,NA,26,26.12,NA,NA,NA,NA,0.79,NA,NA,0,NA,NA,47.52665,-93.08771,493404.1,5263691.3
31004200,310042,7367,9010,0,NA,NA,5802214,Moose,NA,NA,NA,19,18.35,NA,NA,NA,NA,0.64,NA,NA,0,NA,NA,47.51314,-93.09341,492972.1,5262212.5
31004300,310043,1316,9010,0,20,NA,5802214,Long,NA,NA,NA,90,99.53,128,45,NA,NA,2.08,1,NA,54,NA,NA,47.50315,-93.09198,493181.9,5261101.6
31004400,310044,7405,9010,0,NA,NA,5802214,Unnamed,NA,NA,NA,19,19.07,NA,NA,NA,NA,0.74,NA,NA,0,NA,NA,47.50149,-93.10162,492328.7,5260896.2
31004500,310045,7410,9027,0,NA,NA,5802220,Johnson,NA,NA,NA,43,40.78,NA,NA,NA,NA,1.04,NA,NA,0,NA,NA,47.49947,-93.15465,488363.4,5260693.6
31004600,310046,7436,9011,0,NA,NA,5802223,Unnamed,NA,NA,NA,14,8.1,NA,NA,NA,NA,0.54,NA,NA,0,NA,NA,47.49235,-93.10781,491878.8,5259855.2
31004700,310047,1335,9011,0,NA,NA,5802223,Horsehead,NA,NA,NA,18,18.37,19,40,NA,NA,0.81,NA,NA,NA,NA,NA,47.4932,-93.1006,492439.3,5259967.5
31004800,310048,1334,9010,0,37,NA,5802224,Libby,NA,NA,NA,96,114.05,110,15,NA,NA,2.91,1,NA,114.05,NA,NA,47.4908,-93.07944,493984.2,5259621.1
31004900,310049,7474,9011,0,NA,NA,5802227,Shafer,NA,NA,NA,49,45.21,NA,NA,NA,NA,1.31,NA,NA,0,NA,NA,47.48017,-93.13034,490172.5,5258540.9
31005000,310050,7243,9009,0,NA,NA,5902235,Monson,NA,NA,NA,41,23.46,NA,NA,NA,NA,0.86,NA,NA,0,NA,NA,47.54603,-93.0891,493296.4,5265824.1
31005200,310052,1190,9013,0,20,NA,5902216,Bower,NA,NA,NA,88,93.08,89,35,20,NA,2.16,0.7,NA,39,NA,90,47.5916,-93.13963,489462,5270962.5
31005300,310053,7051,9013,0,NA,NA,5902218,Prairie,NA,NA,NA,29,31.82,NA,NA,NA,NA,0.87,NA,NA,0,NA,NA,47.5945,-93.17904,486551,5271230.5
31005400,310054,7108,9013,0,NA,NA,5902224,Twenty Four,NA,NA,NA,81,78.78,NA,NA,NA,NA,1.36,NA,NA,0,NA,NA,47.57802,-93.07505,494352.4,5269418.3
31005500,310055,7180,9009,0,NA,NA,5902225,Unnamed,NA,NA,NA,20,17.31,NA,NA,NA,NA,0.67,NA,NA,0,NA,NA,47.56409,-93.07668,494224.7,5267832.6
31005600,310056,7218,9009,0,NA,NA,5902233,Washington,NA,NA,NA,26,22.74,NA,NA,NA,NA,0.71,NA,NA,0,NA,NA,47.55441,-93.14799,488855.7,5266779.2
31005700,310057,6875,9015,0,NA,NA,5902205,Sherry,NA,NA,NA,135,128.17,NA,NA,NA,NA,2.3,NA,NA,0,NA,NA,47.63131,-93.17028,487239.5,5275272.9
31005900,310059,6549,76062,0,NA,NA,6002211,Johnson,Johnson's Pothole,NA,NA,17,11.88,NA,NA,NA,NA,0.5,NA,NA,0,NA,NA,47.70372,-93.098,492660.7,5283362
31006000,310060,6569,76062,0,NA,NA,6002211,Section Eleven,Coffee,NA,NA,34,31.91,NA,NA,NA,NA,0.96,NA,NA,0,NA,NA,47.70001,-93.09232,493070.6,5282938.7
31006100,310061,6806,76062,0,NA,NA,6002225,Unnamed,NA,NA,NA,13,10.67,NA,NA,NA,NA,0.5,NA,NA,0,NA,NA,47.65211,-93.07811,494149.5,5277637
31006200,310062,6814,76062,0,NA,NA,6002225,Unnamed,NA,NA,NA,11,8.49,NA,NA,NA,NA,0.46,NA,NA,0,NA,NA,47.65079,-93.08222,493821.7,5277484.4
31006300,310063,6872,76062,0,NA,NA,6002236,Unnamed,South Sturgeon Pond,NA,NA,10,0.77,NA,NA,NA,NA,0.27,NA,NA,0,NA,NA,47.63744,-93.07283,494695.7,5275997.4
31006400,310064,6309,76036,0,NA,NA,6102218,Unnamed,Fox,NA,NA,27,19.95,NA,NA,NA,NA,0.93,NA,NA,0,NA,NA,47.77279,-93.20043,484961.8,5291065.8
31006500,310065,6342,76036,0,NA,NA,6102220,Spring,NA,NA,NA,30,27.7,NA,NA,NA,NA,0.84,NA,NA,0,NA,NA,47.75968,-93.18306,486268.1,5289594
31006700,310067,1527,9030,0,22,NA,5602230,Swan,NA,NA,NA,2615,2467.44,2472,65,NA,NA,18,4.1,NA,507.2,NA,292,47.30372,-93.18511,486165.7,5238535.6
31006800,310068,16290,9050,0,NA,NA,5702230,Unnamed,NA,NA,NA,97,31.33,NA,NA,NA,NA,1.39,NA,NA,0,NA,NA,47.3884,-93.18918,485790.2,5248382.2
31006900,310069,1254,9012,0,31,NA,5802206,Buck,NA,NA,NA,459,495.06,492,31,NA,NA,4.92,0.87,NA,180,NA,45,47.53756,-93.18661,485843.6,5264943.7
31007000,310070,1204,9009,0,37,NA,5902219,O'Leary,NA,NA,NA,124,139.67,131,14,NA,NA,2.32,0.7,NA,139.67,NA,90,47.57798,-93.18777,485906.9,5269400.2
31007100,310071,6564,76074,0,NA,NA,6002207,Wamp,Seven,NA,NA,19,13.11,NA,NA,NA,NA,0.7,NA,NA,0,NA,NA,47.70192,-93.19136,485640.5,5283180.5
31007200,310072,8729,9031,0,NA,NA,5302301,Culp,NA,NA,NA,72,64.57,NA,NA,NA,NA,1.22,NA,NA,0,NA,NA,47.10141,-93.20215,484645.1,5216436.6
31007300,310073,8716,9033,0,NA,NA,5302302,Bog,NA,NA,NA,25,22.12,NA,NA,NA,NA,0.77,NA,NA,0,NA,NA,47.10632,-93.22567,482921.4,5216997.9
31007400,310074,8746,9033,0,NA,NA,5302310,Reed,NA,NA,NA,72,70.08,NA,NA,NA,NA,1.5,NA,NA,0,NA,NA,47.0976,-93.24676,481306.9,5216029.4
31007500,310075,8742,9037,0,NA,NA,5302307,Austin,NA,NA,NA,12,12.3,NA,NA,NA,NA,0.54,NA,NA,0,NA,NA,47.09998,-93.30265,477008.8,5216316.6
31007600,310076,8784,9032,0,NA,NA,5302309,Roothouse,NA,NA,NA,34,31.96,NA,NA,NA,NA,0.9,NA,NA,0,NA,NA,47.08724,-93.26332,479989.1,5214915
31007700,310077,8769,9033,0,NA,NA,5302311,Spot,NA,NA,NA,10,3.6,NA,NA,NA,NA,0.29,NA,NA,0,NA,NA,47.09412,-93.21971,483324.1,5215644
31007800,310078,4313,9037,0,NA,NA,5302305,McGuire,NA,NA,NA,76,79.02,NA,NA,NA,NA,1.43,NA,NA,0,NA,NA,47.10798,-93.28686,478211.2,5217196.6
31007900,310079,8406,9033,0,NA,NA,5402309,Unnamed,NA,NA,NA,31,25.46,NA,NA,NA,NA,1.02,NA,NA,0,NA,NA,47.17803,-93.26797,479742.8,5224993.1
31008100,310081,8487,9034,0,NA,NA,5402315,Unnamed,NA,NA,NA,65,5.79,NA,NA,NA,NA,0.41,NA,NA,0,NA,NA,47.16036,-93.24709,481261.5,5223008
31008200,310082,1702,9033,0,32,NA,5402319,Sand,NA,NA,NA,114,113.13,118,36,NA,NA,2.37,1.1,NA,75,NA,67,47.14105,-93.30623,476763.4,5220861.4
31008300,310083,8643,9033,0,NA,NA,5402335,Hudson,Engstrom,NA,NA,43,38.99,NA,NA,NA,NA,1.01,NA,NA,0,NA,NA,47.12329,-93.23285,482362.3,5218884.9
31008500,310085,8691,9033,0,NA,NA,5402335,Bullhead,NA,NA,NA,14,12.04,NA,NA,NA,NA,0.65,NA,NA,0,NA,NA,47.11378,-93.22492,482968.1,5217836.8
31008600,310086,8320,9048,0,NA,NA,5502334,Unnamed,NA,NA,NA,10,11.96,NA,NA,NA,NA,0.5,NA,NA,0,NA,NA,47.1965,-93.24704,481291,5227031.9
31008700,310087,8053,9052,0,NA,NA,5502303,Unnamed,NA,NA,NA,31,25.52,NA,NA,NA,NA,0.82,NA,NA,0,NA,NA,47.26958,-93.25014,481065,5235142.1
31008800,310088,16702,9052,0,NA,NA,5502310,Unnamed,NA,NA,NA,11,11.54,NA,NA,NA,NA,0.82,NA,NA,0,NA,NA,47.2671,-93.24012,481867.6,5234872.5
31008900,310089,8049,9052,0,NA,NA,5502304,Unnamed,NA,NA,NA,17,18.3,NA,NA,NA,NA,0.87,NA,NA,0,NA,NA,47.27016,-93.27884,478932.3,5235235.8
31009000,310090,8047,9048,0,NA,NA,5502305,Foot,NA,NA,NA,17,15.27,NA,NA,NA,NA,0.78,NA,NA,0,NA,NA,47.27114,-93.29429,477748.1,5235335.9
31009100,310091,8031,9052,0,NA,NA,5502306,Unnamed,NA,NA,NA,14,11.32,NA,NA,NA,NA,0.51,NA,NA,0,NA,NA,47.27783,-93.30852,476670.4,5236085.8
31009200,310092,8057,9049,0,NA,NA,5502307,Pump,NA,NA,NA,17,18.86,NA,NA,NA,NA,0.94,NA,NA,0,NA,NA,47.26651,-93.30646,476876,5234902.3
31009300,310093,1597,9048,0,29,NA,5502317,Little Sand,NA,NA,NA,201,209.75,213,44,NA,NA,2.65,0.9,NA,114.8,NA,22,47.25166,-93.28024,478721.2,5233167.9
31009400,310094,8087,9048,0,NA,NA,5502309,Unnamed,NA,NA,NA,30,25.27,NA,NA,NA,NA,1.01,NA,NA,0,NA,NA,47.25789,-93.27059,479559.5,5233804.5
31009500,310095,8073,9052,0,NA,NA,5502311,Unnamed,NA,NA,NA,20,6.65,NA,NA,NA,NA,0.41,NA,NA,0,NA,NA,47.26415,-93.23095,482543.1,5234542.6
31009600,310096,1601,9048,0,33,NA,5502315,Lammon Aid,Lamonade,NA,NA,64,62.87,65.5,21,NA,NA,1.34,NA,NA,46,NA,360,47.25082,-93.24874,481158.8,5233045.4
31009700,310097,8109,9052,0,NA,NA,5502314,Unnamed,NA,NA,NA,18,7.25,NA,NA,NA,NA,0.41,NA,NA,0,NA,NA,47.25319,-93.21885,483433.1,5233335.4
31009800,310098,1599,9052,0,NA,NA,5502312,Unnamed,NA,NA,NA,12,11.39,9,29,NA,NA,0.81,NA,NA,5,NA,NA,47.25544,-93.20657,484255.1,5233587
31009900,310099,8149,9048,0,NA,NA,5502314,Rosholt,NA,NA,NA,27,24.43,NA,NA,NA,NA,0.75,NA,NA,0,NA,NA,47.24163,-93.22546,482932.1,5232039.7
31010000,310100,8289,9048,0,NA,NA,5502333,Unnamed,NA,NA,NA,12,9.81,NA,NA,NA,NA,0.52,NA,NA,0,NA,NA,47.204,-93.27526,479153.2,5227870
31010100,310101,8302,9048,0,NA,NA,5502334,Unnamed,NA,NA,NA,11,7.15,NA,NA,NA,NA,0.39,NA,NA,0,NA,NA,47.20043,-93.24951,481102.4,5227463.6
31010200,310102,8285,9048,0,NA,NA,5502336,Unnamed,NA,NA,NA,12,9.56,NA,NA,NA,NA,0.45,NA,NA,0,NA,NA,47.20509,-93.20519,484451,5227981.5
31010300,310103,8022,9052,0,NA,NA,5502306,Unnamed,NA,NA,NA,15,11.62,NA,NA,NA,NA,0.55,NA,NA,0,NA,NA,47.28035,-93.30513,476922,5236365.2
31010400,310104,8015,9052,0,NA,NA,5502306,Loon,NA,NA,NA,34,26.43,NA,NA,NA,NA,0.91,NA,NA,0,NA,NA,47.28086,-93.31623,476072,5236416.7
31010500,310105,7839,9052,0,NA,NA,5602309,Unnamed,NA,NA,NA,61,70.51,NA,NA,NA,NA,2.07,NA,NA,0,NA,NA,47.34675,-93.26915,479527.9,5243773.6
31010600,310106,1510,9050,0,28,NA,5602312,Ox Hide,NA,NA,NA,114,122.66,121,40,NA,NA,2.76,1,NA,38,NA,337,47.34123,-93.2113,483986.8,5243190.3
31010700,310107,7874,9051,0,NA,NA,5602314,Unnamed,NA,NA,NA,19,17.39,NA,NA,NA,NA,0.61,NA,NA,0,NA,NA,47.33585,-93.23016,482623.1,5242510.3
31010800,310108,1519,9051,0,31,NA,5602315,Snowball,NA,NA,NA,144,145.08,146,38,NA,NA,1.95,0.6,NA,43.2,NA,337,47.33525,-93.23931,481951.8,5242492.5
31010900,310109,7907,9052,0,NA,NA,5602319,Unnamed,NA,NA,NA,13,17.73,NA,NA,NA,NA,0.74,NA,NA,0,NA,NA,47.3193,-93.31711,476050.7,5240655.5
31011000,310110,7912,9052,0,NA,NA,5602320,Mud,Mudd,NA,NA,56,51.01,NA,NA,NA,NA,1.09,NA,NA,0,NA,NA,47.31627,-93.28664,478341.3,5240349.8
31011100,310111,1539,9052,0,39,NA,5602328,Upper Panasa,NA,NA,NA,179,147.77,174,13,NA,NA,2.23,0.75,NA,147.77,NA,360,47.31002,-93.26555,479916.5,5239647.1
31011200,310112,1551,9052,0,29,NA,5602327,Lower Panasa,Panasa,NA,NA,247,248.1,254,25,NA,NA,3.35,1.1,NA,169,NA,90,47.29831,-93.25181,480832.8,5238319.7
31011300,310113,7934,9052,0,NA,NA,5602329,Unnamed,NA,NA,NA,23,240.32,NA,NA,NA,NA,2.45,NA,NA,0,NA,NA,47.3063,-93.2918,477939.9,5239308.1
31011400,310114,7958,9052,0,NA,NA,5602330,Spring,NA,NA,NA,17,13.37,NA,NA,NA,NA,0.53,NA,NA,0,NA,NA,47.30058,-93.30394,477029.6,5238608.4
31011500,310115,1562,9052,0,NA,NA,5602332,Bass,NA,NA,NA,85,85.65,91,NA,NA,NA,1.54,NA,NA,0,NA,NA,47.29228,-93.28888,478130.2,5237703.6
31011600,310116,7976,9051,0,NA,NA,5602336,Unnamed,NA,NA,NA,10,9.17,NA,NA,NA,NA,0.5,NA,NA,0,NA,NA,47.29541,-93.20624,484402.4,5237999.9
31011700,310117,7614,9028,0,NA,NA,5702303,Unnamed,NA,NA,NA,10,13.46,NA,NA,NA,NA,0.72,NA,NA,0,NA,NA,47.44586,-93.24848,481272.8,5254723.6
31011800,310118,7619,9028,0,NA,NA,5702305,Unnamed,NA,NA,NA,21,11.26,NA,NA,NA,NA,0.53,NA,NA,0,NA,NA,47.44472,-93.29092,478064.1,5254629.2
31011900,310119,7660,9028,0,NA,NA,5702308,Unnamed,NA,NA,NA,29,21.73,NA,NA,NA,NA,0.78,NA,NA,0,NA,NA,47.42862,-93.30111,477263,5252788.1
31012000,310120,1450,9028,0,28,NA,5702321,Big McCarthy,McCarthy,NA,NA,112,104.49,110,45,NA,NA,2.63,1,NA,41,NA,NA,47.40999,-93.2685,479976.5,5250668.6
31012100,310121,7708,9020,0,NA,NA,5702320,Moose,Rice,NA,NA,112,103.24,NA,NA,NA,NA,1.75,NA,NA,0,NA,NA,47.40929,-93.29243,477961.7,5250679.6
31012200,310122,7724,9020,0,NA,NA,5702321,Third Sucker,NA,NA,NA,34,31.52,NA,NA,NA,NA,1.03,NA,NA,0,NA,NA,47.40206,-93.27719,479105.2,5249881.2
31012300,310123,1469,9028,0,NA,NA,5702327,Little McCarthy,NA,NA,NA,51,62.06,70,24,11,NA,1.54,1,NA,51,NA,NA,47.39462,-93.24211,481703.5,5248995.9
31012400,310124,1477,9020,0,29,NA,5702328,Big Sucker,NA,NA,NA,211,258.62,230,36,20,NA,3.81,1,NA,138,NA,360,47.38504,-93.26207,480141.9,5247983.4
31012500,310125,7795,9020,0,NA,NA,5702331,Unnamed,NA,NA,NA,23,22.11,NA,NA,NA,NA,0.7,NA,NA,0,NA,NA,47.37586,-93.31314,476379.4,5246987.4
31012600,310126,7790,9020,0,NA,NA,5702334,Little Sucker,NA,NA,NA,56,63.41,NA,NA,NA,NA,1.41,NA,NA,0,NA,NA,47.37487,-93.24205,481739.5,5246845
31012700,310127,1387,9028,0,NA,NA,5702306,Trestle,NA,NA,NA,78,87.56,78,48,NA,NA,2.07,NA,NA,NA,NA,NA,47.45672,-93.3087,476720.1,5255931.1
31012800,310128,7284,9022,0,NA,NA,5802303,Unnamed,Pickerel,NA,NA,17,20.41,NA,NA,NA,NA,0.77,NA,NA,0,NA,NA,47.53447,-93.24805,481338.6,5264593.8
31012900,310129,7251,9017,0,NA,NA,5802306,Unnamed,NA,NA,NA,13,13.09,NA,NA,NA,NA,0.54,NA,NA,0,NA,NA,47.5437,-93.31144,476551.6,5265635.6
31013000,310130,7344,9043,0,NA,NA,5802307,Jack,NA,NA,NA,28,26.53,NA,NA,NA,NA,0.82,NA,NA,0,NA,NA,47.51877,-93.30484,477059,5262850.6
31013100,310131,7316,9043,0,NA,NA,5802308,Christmas,NA,NA,NA,25,24.55,NA,NA,NA,NA,0.75,NA,NA,0,NA,NA,47.52515,-93.28945,478224.8,5263557
31013200,310132,7330,9022,0,NA,NA,5802311,McGrady,NA,NA,NA,17,16.07,NA,NA,NA,NA,0.64,NA,NA,0,NA,NA,47.52195,-93.21863,483548.2,5263200.3
31013300,310133,7340,9022,0,NA,NA,5802312,Unnamed,Egg,NA,NA,11,10.13,NA,NA,NA,NA,0.48,NA,NA,0,NA,NA,47.52014,-93.21109,484120.2,5263007.5
31013400,310134,7313,9012,0,NA,NA,5802312,Little Buck,NA,NA,NA,31,34.38,NA,NA,NA,NA,0.98,NA,NA,0,NA,NA,47.52635,-93.20208,484807.1,5263699.2
31013500,310135,1307,9021,0,33,NA,5802314,South Fork,NA,NA,NA,56,63.48,56,22,NA,NA,1.84,1,NA,26,NA,NA,47.51076,-93.23447,482325.9,5261953.1
31013600,310136,7376,9021,0,NA,NA,5802315,Unnamed-Little South Fork,Little South Fork,NA,NA,19,17.84,NA,NA,NA,NA,0.71,NA,NA,0,NA,NA,47.51026,-93.24067,481866.6,5261897.4
31013700,310137,1330,9043,0,20,NA,5802321,Kennedy,NA,NA,NA,163,98.98,92.3,80,NA,NA,2.03,0.65,NA,19.8,NA,45,47.49201,-93.26774,479816.2,5259910.3
31013800,310138,7460,9028,0,NA,NA,5802328,Unnamed,Bass,NA,NA,13,8.91,NA,NA,NA,NA,0.48,NA,NA,0,NA,NA,47.4858,-93.27328,479412.4,5259187.4
31013900,310139,1344,9021,0,37,NA,5802322,Dollar,NA,NA,NA,51,53.22,51,20,NA,NA,1.23,NA,NA,50,NA,NA,47.48748,-93.24664,481421.8,5259325.9
31014000,310140,1320,9021,0,36,NA,5802323,Harrison,NA,NA,NA,34,38.62,39,28,NA,NA,1.22,1,NA,32,NA,NA,47.49979,-93.23735,482125.3,5260640.5
31014100,310141,1359,9028,0,23,NA,5802327,Shoal,NA,NA,NA,259,265.68,286,77,NA,NA,3.5,1,NA,114,NA,337,47.47338,-93.24993,481102.9,5257748.1
31014200,310142,7467,9028,0,NA,NA,5802328,Unnamed,White Fish,NA,NA,31,29.59,NA,NA,NA,NA,0.93,NA,NA,0,NA,NA,47.48369,-93.26605,479937.4,5258960.3
31014300,310143,7511,9028,0,NA,NA,5802328,Unnamed,NA,NA,NA,27,23.84,NA,NA,NA,NA,0.75,NA,NA,0,NA,NA,47.4731,-93.26942,479697.2,5257774.7
31014400,310144,7515,9028,0,NA,NA,5802332,Grass,NA,NA,NA,43,40.03,NA,NA,NA,NA,0.98,NA,NA,0,NA,NA,47.47015,-93.29852,477515,5257477.7
31014500,310145,1365,9028,0,37,NA,5802330,Thirty,NA,NA,NA,114,120.68,114,14,NA,NA,2,NA,NA,120.68,NA,NA,47.47443,-93.30737,476847.1,5257959.9
31014600,310146,7516,9028,0,NA,NA,5802331,Thirty One,Mole,NA,NA,38,33.88,NA,NA,NA,NA,1.37,NA,NA,0,NA,NA,47.47025,-93.31627,476094.8,5257472.8
31014700,310147,1379,9028,0,31,NA,5802332,Bray,NA,NA,NA,161,177.2,196,44,NA,NA,3,1,NA,75,NA,360,47.46357,-93.2837,478531.3,5256777.7
31014800,310148,6936,9015,0,NA,NA,5902301,Little Moose,NA,NA,NA,16,13.24,NA,NA,NA,NA,0.61,NA,NA,0,NA,NA,47.62275,-93.21504,483835.8,5274378
31014900,310149,7043,9016,0,NA,NA,5902317,Unnamed,NA,NA,NA,19,20.26,NA,NA,NA,NA,0.73,NA,NA,0,NA,NA,47.5962,-93.28081,478887.5,5271492.1
31015000,310150,1197,9016,0,20,NA,5902319,Scooty,NA,NA,NA,155,166.83,160.5,75,NA,NA,2.65,0.8,NA,77,NA,360,47.57962,-93.302,477246.8,5269666.2
31015200,310152,1211,9013,0,37,NA,5902328,Wolf,NA,NA,NA,168,197.3,188,6,NA,NA,3.44,NA,NA,197.3,NA,360,47.56812,-93.26147,480320.6,5268269.1
31015300,310153,7142,9017,0,NA,NA,5902330,Unnamed,NA,NA,NA,15,13.53,NA,NA,NA,NA,1.73,NA,NA,0,NA,NA,47.57171,-93.31793,476125.1,5268729.6
31015500,310155,977,76075,0,36,NA,6002307,Horsehead,NA,NA,NA,68,69.92,76,16,NA,NA,2.24,1,NA,62,NA,NA,47.69192,-93.31443,476383.5,5282080.2
31015600,310156,965,76075,0,32,NA,6002308,Little Bear,NA,NA,NA,142,131.05,142,35,NA,NA,3.44,0.6,NA,97,NA,337,47.69707,-93.28776,478322,5282683.3
31015900,310159,6232,77019,0,NA,NA,6102303,Lily,NA,NA,NA,13,12.99,NA,NA,NA,NA,0.54,NA,NA,0,NA,NA,47.80529,-93.26207,480386.1,5294704.7
31016100,310161,6290,76079,0,NA,NA,6102310,Little Drew,NA,NA,NA,24,20.96,NA,NA,NA,NA,0.82,NA,NA,0,NA,NA,47.78114,-93.26813,479936.9,5291988.1
31016200,310162,843,76079,0,NA,NA,6102311,Little Moose,NA,NA,NA,76,99.2,76,20,NA,NA,1.8,NA,NA,NA,NA,NA,47.77993,-93.23946,482037.8,5291917.7
31016300,310163,6280,76079,0,NA,NA,6102312,Unnamed,NA,NA,NA,14,10.32,NA,NA,NA,NA,0.74,NA,NA,0,NA,NA,47.78507,-93.21951,483530.2,5292461.7
31016400,310164,6318,76078,0,NA,NA,6102317,Unnamed,Seventeen,NA,NA,25,21.33,NA,NA,NA,NA,0.68,NA,NA,0,NA,NA,47.77091,-93.30881,476865.1,5290877.1
31016500,310165,6333,76078,0,NA,NA,6102319,Unnamed,NA,NA,NA,11,9.94,NA,NA,NA,NA,0.61,NA,NA,0,NA,NA,47.76438,-93.33379,475042.1,5290168
31016600,310166,6350,76078,0,NA,NA,6102319,Piel,Rip,NA,NA,12,10.2,NA,NA,NA,NA,0.49,NA,NA,0,NA,NA,47.75853,-93.32936,475324.2,5289520.6
